name_product,price_product,sold_product,discount_product,link_product
"Nước lau sàn Gift Tinh chất Thiên Nhiên _ can 3,8 kg (Nhiều mùi hương)
Đã bán 1.1k",79.100₫,Đã bán 1.1k,-15%,https://tka.tiki.vn/pixel/pixel?data=ZWVbf5oy9Te1iSgfjFZSsAdIKOckNWW27XqfKsWh8Lxdwb58yweKBu0s2gUREOtcgkX17PsQ7kMRxnvhof9YAUbdHqgm5Qg-r4cSZgrCEyP9y2bMLkNtMXRLkTytvenOADOl5bA_C6XJ3yW4N2nlzkX5kMYKyI4L7V-N416RnEIpOsZRf_v7hRCOmzCkkvTLK7nOxvpo4dg8haQheXXB42a6DV9Fxi8Bmf-UDs0Xs-XwJPg303p_HAkSXGmS3tNMqrukxigV6ncAbIFlIAWNP0sKUv6HB9gvjtaeIlJ8JUfiIHM-rU7-XQqM1XT-8U7xUdJaGinFyvZo-K2SUDErER_w0iPUqQa2thfdK4d2cNwGMm3uaPLPlqmOicXiaXjKls2bIYcXDS5ZXNZWLbvYUFauKdjHAG-ynv2I4kfJd8tU9cubpLrRiI5EnF72aJ46UBCBs8c2sgA9QdBi7TJmfifoRjotpJjnwzCoM5ysR756Gf2mDurj1nRp2c0xThHLLhl5LaXN4WEVP8IIcY0UV5vDO5gmTApVDm_nGEc44gCHq_oU2r08IpBLchN5M5931zQy7eMk40DQlzuZGDy8RZ3dl_ndm6E8thqhMJWiVjutVPEUL9GhNbJWbSpWvpdq5wqgeEMM1EJ1thSKomF7MluzmM-9R8OFnTedHHOfcFAUl1DB0VLBDKIxzjrNPhMP9YCW6bMFR9BaNZhFSlIlggjDwp8jDUjW_6Q6zV9qyFMfz9WBt_sv9433dKPQtrIgZ4sgOid4kmdviXTsMoBYcTWnt0emx1N_h7BLyu5WR5NozlKuoPUVXQCGMS6KpFeCC-IGDBassqpGvmQB3QVuCa_Klh6YUw4UtEyd7Wji7xsSRdtyPJF1-C-Qc3_0Grp3I_Gq98xKGmCD1vifh--0K3XI9nX2wpphDMyF3JhjA4Z-l8KLNffvObGTkbNg6V263KwKuyehUCdAqUkczQCedB1g8Ki3bUU-ci5GEzLlu0F8u2htaqSJ9oDjd1BBqo90WUbe-3lrQsxP0kYCXQXrYYeMCDMqjnUbulLHGJTuayVcHLpBulAYzWrpfxmH5zFazowEX4RekjSAcinhJbhzvzF79mFWK5xfMg_0-z8_Etj1_AtYaAwTPQsu3Tix4x3JecHwnLYvFuXHQb5rq4dVxZRjYKO0jOh3nmrs9w76e6zm31CGB5Nqu2ZRQZ1MudrVJMFwe12iKAqNQvDGZqci-vPm0jjLD6EhFVCWKskpv3pSJCOjfI2jWCs01W3ERkVWeB-oOSRnmfMqikY8FzG8YHn31vG3le_-ldeA2PL0n-cdJ9wbvdyLTv4_30765HRkYmbGhdmKw-dmedmmEM5NBilI&reqid=w3kkGPuiTKoBE0eJ&type=CLICK&pos=1
"Combo 2 TúI Nước Giặt Omo Matic Cho Quần Áo Bé Yêu Chiết Xuất Tràm Trà Và Nha Đam Dịu Nhẹ, Sạsh Khuẩn , túi 3.6Kg
Đã bán 1.5k",345.000₫,Đã bán 1.5k,-24%,https://tka.tiki.vn/pixel/pixel?data=bq8rVOvxsWIu-OBkJRXK158580Kfb0uMi_cDP3A3spLdcvStLy_CXv2yg51z5udBIsqTQF1po5eU-C6e7dLoQCtOv4F_78XkkDRqScUZ9kKSZ_s1qJlVdDzdkLejcISfXbebY4TbmMU1Y7fds7kENK9kvqHzMvDbXXFdp3sQCyJNfWoZKEn-ZFsAjymZPsN00kq8G7Y-KyPWKLoLDB08rzSU2CYMFtS4KI_jTggr0xA9m4srNsKqzzahLPaU6z0-ZOakEO8Q1i0zyY0U2jA5BDBMGGv0Wqfqi2jeYVQLHYYe4OqEWx3FcyuiEScTp4TzylY6n_xe565li1c9LjwTKwrG2kFtwfiTj0-sViizIhW960tDuKXzlzOPkXjg27MdQvBnWDgFiUPS8aeYHLx2Sh4eZCEWeFSfjHPvHZfAzfN0Oqr3tvtRnLMLokpkefa93eV6YIjAvuhsfmz9movu5vRAvD4N0UlXlbHk_FLc_aFXjCnOzZjHqduBrT2mAzFSC73Sew3wDg0lRuvuwdHCs4vWbptKgZJRB4iKk8WWIomE9zfabN1eoceQ6L7Ob6RCbc4jITSh-pVl_-1pvpRIv48qUoX44d9dTitdh0mrL16JhQGBPMW7yHK7YkaIBijzyO8t1El8SOOqSK2_7MdrEHh08ChZ23snp8Uf3IDXr_AFjwI-JsRyjfNGlUdZfg5ZGQ_Wph089u38WqvJvhHYiAbQihrbYUHWT3cOZIF3INxvICCVO8ZQk1kryrLq6ZDXlU18QMr9b3FCEveNNwEbb-JYovgdxqHYHCn-EVspcwAUSXaIldq2MyWGCJbKMRNOBMoio_s8MrDyPCx7vPQPIcZba9efy7LrVmUp4LPU2UHLOOnM8c0AJtmHQUbU9ZXEZY6ynjTMtAj9tNZfN-_BJBuLNaNGr3MK-xPAKGPyC_O7OKsVtBQJj-Z04hhGTrSYj8g-XnW7yGqUfQMSS-1EsozvKMdi6V1rZ6xm4uUGm9A6qOvB1cQyZFzzM2l8o1uEf9MjaHiKyqrJkrbhFaN8zNnOi8qn6YJEPJKtxG6gJ8nfbylUD9ETd4WJzcqmI0TXRep_EouhyR2VX81_9_BKhZh4NGO0NMrwopXWt4A5AfVEkWq3txU1dxmcCg8dO08H4BjeUtMRzvuXnGT5dt8qraVzzBUfmqF49wnfHVX9aRdSNjFX-xWZeKuOXHzgjiuDGHqnl0KagyFXsrqAlHF532jpwIql2Q20ysRzhn_nbRIsqVL0b6VOEmtsDEXluAu8xS70OMJu2MpkYZeoQ3iH0g5-CnsbXru_&reqid=w3kkGPuiTKoBE0eJ&type=CLICK&pos=2
"Combo 2 túi Nước xả làm mềm vải Comfort chăm sóc chuyên sâu phơi trong nhà Hương nắng mới
Đã bán 652",414.000₫,Đã bán 652,-24%,https://tka.tiki.vn/pixel/pixel?data=DzwwW9y8q_mIUYAgLQXuDZxOI1fWegzAeMa0et7-G-FFXALwDCuC1-wXXOmvIZcdv4sVa8TTPTnW8r7o5f65aUaZbtmIBbzPZZ7eulAtMWY3XNAz0ciWNSmx-mTCEbxKLkZRF2M1_P8a-Afq7_uu5A43jSOiAXWTIW9PotFVa_TiFGl81Wfwt9QiwXpcyCmWM4tpvTUmE_0eXN5pjzz9XNKhKX4u4xaTqly-dBokWqZ_Iz2GDnFGSTRc-PMMTBr_khpIPQw8nMJb094hsK8opxnoym7-iuqUMIH7VtT5KkYpIapicZ5piugAO7HbecDIRSHAO5N8KJpjkakb_vDsmXJ5crM30ikYkv37Nl9CCMze6t6MQ71puC0TCwT4pOsF_B5UIwLOXGxadybvoCHWl8Yre-4pVZfN4omAoIWBc6yyXrWUrKQHo91Xoa6UAaZSCEyJVSjyGjOZcyxVa5JkGRklI5CNaFzOmk1ps4Glbqke7FoQzlqDok3AY9EibBKtwgGp-oPupxvqIsMapug9E1IJ4p30aEH2lmoPQz50fexyOOKHft5yBZol6avEkF0j9CJ785GeqZh52k6Tz7m3RkjJGqbVXpvc_jWxDTcPdSVNC7Jjg5LksVjS1WvP1PnK8zeSuV1TKIoAlALva-EUtcLkEsCw0vuxrwEywt53rrjIUyZFN-XAe25pajCvfEuEvaB7FMtGJj7JB7IyFeFrc45CShljBTilJSMACg8t7a1Fy3QxYLO3c336qIWMp6dUIHSVPai0sfEOva8aqL8tpyHDoLGzResNbC4r-C4glwz3SZGjfZVL-jgBVWeZLMA4jC0njzCjoVjLmgtMHVkH5hf3Snz5qObsgnf-E90ZbgriDP_BhtSwkvMHcDC2oPQkVqzdqgKcPr_4rFKk0hxLHyLxRr5FOB0DPzDgdczeKND6baIBHY2c9VuQ4cAqCUZV2v0OOuwQzO1iRc5pt1vTs8xd7GdLPRGB1B_77xCAFxDHl3JavJIUcFCf9Gm4FlqnwLAxW3JhTa_aeE08huxPZLle3U0jZdHjb0XmaDX6IQkFUt08qMpAxyAbd6LUHlDnyIREqZhvO-dllEdpXiv5g4fHRIR7-6_t2xXcAEao3l7KVEyQlwSvuIlAfsXDpj6Ypfmj33nmaxiXFYajOI1RndAQ9T3L1sG5g1e9RJyMI511WcM72jKTGRmB9RmEHP7YoXk9HdB5_yZeb6qxLa1Kg6xv7dJsf8gvPhO5NVD3yhi17Hft5icn_T6e20THk7Y&reqid=w3kkGPuiTKoBE0eJ&type=CLICK&pos=3
"Combo 2 túi nước xả vải em bé Comfort cho da nhạy cảm với công thức riêng dịu nhẹ 100% nguồn gốc thực vật, Túi 3.8L
Đã bán 3.4k",414.000₫,Đã bán 3.4k,-27%,https://tka.tiki.vn/pixel/pixel?data=QoZbsf5cNWgIbjrhg7BrOYjkeJRuAS0uKi6sN-mWa6cbY_nRVvAugTXo0eQRuB6jUgZyHGBx1MD81DGJTDFuNFIX-6LA3-11qcU0Uvu80abJCt6izllMrNDRFuBqzdo3_bWji-olXo6oerS-OnWAsTQfV9Nolv7p9XPQensDNo6i0Hjpejna77yATVT3ToURYRJKdFBrWRrMbVEdnJahXSys-xBsr_ijhOmxOnclGVQkgFDFMePydhEfQLBTeOvz4A7t-uHwS_hQb4RHh8IQBoo6Vt4f0ABynE0H0Ia-0KD9AfiCh2Cr3Li7YGCkHZIh2fxQRFc2upCDhEJyAyM0s_DMz735MPyWZ0lvhAgiUJ1UzdqrNnsLGH7zeizcQoIEX-EWqx7iuboeAJsXwtGPaKcaJ7nYu7RkSy6cmf3AmGCl7V6LWaUqPUofyWBz5Qo74k3pF3EMLOjU50pYHa-agVRuCBSMM_nS8XIKZzEepxU6Sok-j_dBWoXUuuFccpTXkt8VRrs3gYFzW1Xr-lK2IUDvotUNnbIlY-X3S95h3Ic1gOQbXDHbtmoIp7QzyMW9CBCTpglsvlnBs9YGBUeyNtgCX8Vhy6a6400iYT0bzMNFFqPndG770d7SeFpproJkVXDg-kKWhbXx09L9qnf9zxMwgBCF8ZisO76wWUZsW2Bi_0uvjuhXCruPI0GYbz0bOI4ncAQl7Jp7tS4Zx87CUjZP9NBpTfVEorj3VPFvjskM8VdWfqQTOVKapl0COHak-pI-0Ji6162JTSzOcd0OKahHrKFM2PK-ZmxGtrhhuIrW0B1VE_IZBxN97yXQVxBLVhs0WQ1Rg-PHrx8co8s6VWGLnWcb0jR7uDn8tebwOmg85vqidSOUR-F8_j4_9rd1Xoj-3MRx-unImheCJ6CUqTlDqbmyiangyyH2VI5y7fz8ZtVvbEni6RNKij9Wp4y20_m413oIv-iwHHIQ2GT_JK8dGpE6a4DVbMbLveyaLDgjT9fR1tg098YKvSFgnzFzqzlk9MC8RlDOrfgpARS-iDcghK-FgACxHpdCmH2J4LWPtn6qJJMubGdFq5u_nWt8s_DHRqIBZE52DtexYUN_nptWUQM0YuOL1txf6bksNb0ZqpVzvn8ZvS92eBGLgvnicFmU9C_9Mu0vYo3tZnuC-LuzR7DT1WYNpX-wk1XtpArJ2FCMW-PjhL4yz3VJLoMB1lDR69XGdMSBVgh2_c_TcBapsEH-Cv-vRfr5cOM7B1wyOhVfSAYu1s8Rm1BfcVa0a7KhYb9vu_g2dZH4BDQmYlENJtKvbJ4&reqid=w3kkGPuiTKoBE0eJ&type=CLICK&pos=4
"Combo 2 túi Nước Xả Vải Comfort Giữ Màu & Bền Vải Một Lần Xả Hương Ban Mai, túi 3.8L
Đã bán 3.2k",414.000₫,Đã bán 3.2k,-24%,https://tka.tiki.vn/pixel/pixel?data=WKDF0iAWuAWblotz-lJCGZo8wv1uqTTh5HiO8TKcXFVgk2BAtNr1elXVGevrs2WXlamuvXRdgvh7BOuJqVkHaM7j-F6E0cunfrBIs8sslTPoVf7yap2Xbdm1rdUv0zPcy8a7FALvnMSh8wG3LQQHxDAyGTpJ7Tp-9kbc41eEyA_R5HdHS5kLgwvS8PXYZCjM6K6xMiHQGfRtaWY-eGRxPTA84aqjUuYjpMSMUr7xBlcmUzY-lP-RLJ-vo3H_7Jrw2EuJjjg-duiZI2K8PRRmOJpKHEZf0KhYZWYjqeGHVosgHD_zpoT_rsxFtsC29to6GVD5qs8tviHnWOWZbuxqZr7TAkOAT8yJzHX-tX87igQVTcAfxKlxSzSxb-d2w20Gv-Ffv7Z64L8noI55J6eTsXFu08ouP3S6iVyCkBleGeF7RaFVKs0evpA_7fpgLd2aFiq57-i31RpssHfduILv2kcjyWuIWqcTfVo5AXVmJ48WvicZ0Rjm7eEphH5LtbG2WdYvFinzExW3GTuU1uyj_XCuKsdGTUhUDE4eK7yDGxFH59oRM9xyyVbs0WzpCMIKLnpw54JE07xUBIMwpxA2M6pxDXWIqi77dLpT7ZBMBCuPrYnWHnMnd9Wh3e9Bo7F42b_Oxh3RbGeHF2RrV-gu_JJfGqfPq_pcFDoSOilyebs6R0t0zidhTEjtBlkfHMAe-9brr8vNDgexi9-HBYeOjc3owVuB6tiSEell_MBFQ7pEtIDZrqy-lgK9qB_xhHVQBWhULiFveoMMPUO8xNKGQw7s1vQv0BuV9_4gDDHWKKFjnKslS6I_viI-EljiDbdBnzQj9wWFlycVdIz-RZuTDHgoGBzJhkV-pMKL6MftRpwVXhomwTeVFSMZ3PeHgT6g2Mh9EEciD2LLYdU0Di6bDA_qbMR1J9vqRGBmMChWhmkpu7PE7pg0WMCoNv8lgp9IKC2-eESksy8wVMqSmSj-qg314ipBDwtCceTj6UKW9PPWbHmfS22yquNvaEa--yXy2_0wz5pkOrNp86qhpMaHv_wdaT2zpk1UFuOjUSCZLHamZ-JWCeZhNlXgHlWkjUeFg8lPQQ7or1SHmE7Ro_QBXum51E4-ENAhqI4aNwML5dVfxlapWhBginOX__7DZ7gMmE8DWs4JJSdktxGaHmIVnQiG8FQe2C_LeCOVWw5tM35HCVjxEqblAy6oKWEAASz3Y02wBuLPuNf9zrH89a2oRx84iZNb-JOoXKMpKLc_JOCEm7KMkDwL&reqid=w3kkGPuiTKoBE0eJ&type=CLICK&pos=5
"Túi Nước giặt Omo Nước giặt cửa trước hương Lavender Khử mùi thư thái 3.6KG
Đã bán 5k+",175.000₫,Đã bán 5k+,-23%,https://tiki.vn/tui-nuoc-giat-omo-nuoc-giat-cua-truoc-huong-lavender-khu-mui-thu-thai-3-6kg-p116410119.html?spid=116410120
"[CRM] Dung dịch diệt khuẩn đa năng Dettol 500ml
Đã bán 2.1k",132.000₫,Đã bán 2.1k,-0%,https://tiki.vn/crm-dung-dich-diet-khuan-da-nang-dettol-500ml-p271954772.html?spid=271954773
"Combo 2 TúI Nước Giặt Omo Matic Cho Máy Giặt Cửa Trước Bền Đẹp Bền Màu Sau 100 Lần Giặt 3.6Kg
Đã bán 5k+",345.000₫,Đã bán 5k+,-24%,https://tiki.vn/combo-2-tu-i-nuoc-giat-omo-matic-cho-may-giat-cua-truoc-be-n-de-p-be-n-ma-u-sau-100-la-n-gia-t-3-6kg-p116407258.html?spid=116407259
"TúI Nước Giặt Omo Matic Comfort Cho Máy Giặt Cửa Trên Hương Tinh Dầu Thơm Xoáy Bay Vết Bẩn, Hương Thơm Bền Lâu 3.6Kg
Đã bán 5k+",175.000₫,Đã bán 5k+,-23%,https://tiki.vn/tu-i-nuoc-giat-omo-matic-comfort-cho-may-giat-cua-tren-huong-tinh-dau-thom-xoay-bay-vet-ban-huong-thom-ben-lau-3-6kg-p116410107.html?spid=116410108
"Túi Nước Giặt Omo Matic Cho Quần Áo Bé Yêu Chiết Xuất Tràm Trà Và Nha Đam Dịu Nhẹ, Sạch Khuẩn 3.6Kg
Đã bán 5k+",175.000₫,Đã bán 5k+,-23%,https://tiki.vn/tu-i-nuoc-giat-omo-matic-cho-quan-ao-be-yeu-chiet-xuat-tram-tra-va-nha-dam-di-u-nhe-sa-sh-khua-n-3-6kg-p111304924.html?spid=111304925
