name_product,price_product,sold_product,discount_product,link_product
Laptop Asus ExpertBook B1500 (Chip Intel Core i5-1235U | RAM 16GB | SSD 512GB NVMe | 15.6' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng,16.999.000₫,,-23%,https://tka.tiki.vn/pixel/pixel?data=VnQwcqUO4hgFflweqerkTjB2Ibe7MRbHyBh5exTaadVdThtrBS8GVEx0g3dPHpU5odPk9e1-mYMkeWSvDFFcmSmoAALuob3oAgw39TXahobJ4gej5McogwzmUDcr-zIlFDaDJ7YmHIGagh98mVl_UmIuxZbq3oQEq50ED0mO4QLYXw6Q4h6DM6q8N4mbi-_b12sZKByt9vJRfCqrFsJnLs8n-7NFdEZBU9CGGDmR3kTxyH1pixn63ki8zW3-yiCoAabkA5xBqt601Etubl-QSU_hIBvJL3vomL8pOI0uCI0QkZPtEFLfrYUoELh6IsiHhlW90dJrJ24t-NL8zvH9tw74D8tvXfR1sNR5REIVGAWpw0NA7i1Cxt2FNITb7-AIcDVWq8bsTE9QXMr4G8vBEMYU18PEfeTg7EHUzU7D6uvMQB-9gOCf2aOoJmXgN72Y_CywRUU3V2hng1PcnhE2EFqlHsVt9KdvQmponRyw7nu9ZV4ezCcDX1DvQdQOsh9zMzBnX6tohWwOkcQqPSnzcP1mkBuVzBlpc5burmU-G7UaEdP_1Q8FV4RgXOS8nTRqHZ_Lb4v-CMgaWOOJ6TfQJF4w1iJHr_48hJnJGuuEbJP5lfsc4qof4mHjEshF8L_KBx2yQRgMpAG7N0LQxZMChZkduHgoA2FE9oE9aqFBLuIvNs8GLcrmQzcVVkOT5JDP7eH8ud0qQ81IJ2RgjgIL71uHYGDyt-q1sXbLwgnnKnhaBj3X506AzmlU5KR2HwWsWM3AY5QXJLZd3GR63WDIcon2H1vYZcpsabpi1G70gdjh1AuZnqFob169q4qLGFed5HD_BRZSiZrGZSbkgIKiy5MhU-JheSEhTC2xAiGnzN1cLcuPbTx3V9XF-tVYaaivSe7h-wSgO41SSdPMroVob0iv700-M_B4Q6tPy9pd0R-JCzSrK1PQSugEVjoF9GqJWCFwEcxEeGrt8pxugvNgh88JHf9VPa2ng5LqkvzWI1fEuZti7DIHeXKB-MiN-77H72NuyQBQlgX_vhOKNuhSVOD4bg5Ps4eC18vSv07na9Ble71Ad90YePPB_lYbsUFzqhXL3xI5DPUSJI-r2hcW7pXZYm-POK3huYPd3VgvEbecBPdmFYKzQBz6guD0VQnAVEsHGn48lcZ3nuI2GFe6of1ORVG7LOBXL6tdRdhERCJ-0W8QVFhNTbQnrfH5M10-O5WpIJhryke8OajmWf09bx9TOVikFWxbJmQX4QBkzyaajVHr5yfouCi_AylOIwuYNzPpYlogTnEc5e_Wruwa7XEd5Zzdqg&reqid=gQEIjgDYwIr9TC6E&type=CLICK&pos=1
"Máy tính xách tay Laptop Dell Latitude 3420 (Intel Core i5-1135G7 | 14 Inch | RAM 8GB | 256GB SSD NVMe | Intel Iris Xe Graphics | Fedora Os) - Hàng chính hãng
Đã bán 2",14.590.000₫,Đã bán 2,-27%,https://tka.tiki.vn/pixel/pixel?data=gPz6kgFYrXS4RltvKhAMi_oPmAfbTLDpu62eNxq4E81ZpoA0OvIeiqtJ0zVGXiHFpaqoMtdFEPe9uDH_vU_cPF5E45xJYo1kH321U9GGAW3-MTnQifdx8t4C728KZ7dQtObiUFzD2xb5apPJ9apFma82nJjWTnjRLHBc1QEH7Mhc8Q-STL8cHn7-m198IZw-ypup7gY_nRsPHg6oHRUu-cdTGaXLq76iSRa0FhVAPxg97fHobmhQEsH0xZU5Yc0w4ds-gyuMThVCC87xyB6r97_3tVyBgZBP3jo_eyWnSKogGaW1b_ris2_iU4GVhlDnG4LRnEmncSQJh-dABzPVfDEpB5zWCQLybzceyjFwjIPcJ4z7aEMst0yRA7p33TFzpkgpUxlhvHVSVqe62N_Rj_kAxSepGyqjyHVnmlBupBKmJcyKtiNDKGTao7roUWNWVHDSD8u7hTU7x1WjCZjbcpTto_I9UtPIADayEC5IqqoiihvPmiKk_GtEmQRXCkmuyYZx42WgKdBHzu8a_Y7CoJ_3tUkIe8OZSmkQ3GNKIlw74-8n76x66tzQwr8TPsbR6fgcj_k9MoDnagxG8DQpqUmekE69ktan4lxY8hlYx6EuIzeHcA2rppJF8PZ3lk69jOYR0rSbwTYmqHTDev151iJPu93nK5Da6CkctouG3ZUjgTky9qeXsogWedV83h1ZN9-k6TDB4Jb6eSxhLcL4XhDcpgx_fkUU9UuSZ18xn_yYoF9Mry9nas3Nl3N0NoDpcA7WaPH-cKQRgN0rgWgpjRy9TOSgbxAv9Yzd29NPQlAVx5xsbo5AIxrpzc7-SzDI-Vslzcxg-4hNQ3NebP41O52PWMi1KdQvwkS_82qBUpHYm6z5fTVEFsuLScx4MVM3B4iROl_XXVIEG7Xhsef7jJJxOq7wV50akFaT7XaPaDIRZ6VLs2BHKd0VC_qaRWtyT-3lH3azVgcFeCkRKWrqVcdSlPhisrc4Kq0sT7LN75E4mzNYKQi9K9WSM7H53Axp-X9dLjcwQY3T-wnGv9HE_aQjEMi9JVLhl3huoPUTxq3pazLrFFjs6QXzT06uQaY_snOU8rD_FXqSfuY8ewvS6ij4cKUuyNS2IUZeiz8J6XEp89ptj9nME9xXzkz0EXPNbdveflJ5bxk0yxLHf0DQXMJ5tBcYKZUm3J0_NsEoIMDrsJsnB4wzUOx1jRLFPM7DU-pPJ05KiH7TQMXojsNs1XjP9oOyENO3bGOo52WOZcY&reqid=gQEIjgDYwIr9TC6E&type=CLICK&pos=2
"Máy tính xách tay - Laptop Asus ExpertBook B1400 (Chip Intel Core i7-1255U | RAM 16GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng
Đã bán 1",19.999.000₫,Đã bán 1,-22%,https://tka.tiki.vn/pixel/pixel?data=9XJkXU5eq3T-v_1T9Mshbj0ysY18u-jgE14h9JttcHB8tVGiI2PWY6sDyMSYmEZ59a8EpcKH9EUmYDX_AYpl0WfkEq6Ko_PiyWt4M2FRJqnlbREdpphfrzyp-mwRNSKgaBFuAriW3LjaG7wBhQT-fL__LNL6uBE-3QNyThfy0IoUNGtCIeJ53BdZmiD2Td7D2abXpJj8tdeLDi_QrE5LTE0fN48Zj2EWKx087NzWUngPfsrxEWRiHPdBVEOG83K9Y9wE1Gss931W4MTDTaPepv_nXOQ9Ue3dKDIvUU4cyO0kLRK-4U-G1dW0f4MWevFMdiNuiKzUvX-G5ECtCo8yX9ieTmroEEDHXsaMdkvI5oDMT6LxIRFQ95kfmsNkwM_R7tAO4CDe1ye3jus8FlltsSvxsWzKLofLvnpwcrDUL4Uh3HvSt_ZE0OERh8pAnHsIvZGnlstxZJCrtd1Rw_MbmlmXr26cvHxp470mihm7xQBmWyODFRyAqFqiY1_iprLlfqWG5zTOZVGG28Iust3gjDenzUpkQSRvJ6_ELzjfrKm9Lc2U9MVIJKCuafpRav645x7h0MkvgDEKyVyMYu11qrCfGcSOdEY-dcA-npURcATQOgNXMEdQbKbs8C80Yhl1qpD_SJiEIw4lsU_R1D33Ljk8K6z2YmgGAoAyBogoirfDl1qjwHswdH46FtRzHrubkwrDnZToo5tYududUaEzUF4sk0aiT-F-cQ4uDUJ_HQkHlPI8VLT3LK7-ye5PatNCBTCQdR6HrXkNAmkSPyHg8DxmZ0BGMES5rlS_MfApedVHAZIVoAepBj22TxxZFse4YWPWq3QqxQuOYjRAmCikSOWWWEpjfi2e_21OhF-z0SCjqwKg896-2LPlQHkpyxwX2Di6LhgdiG8zxgnfWgtaUOIzquw9zM6iSXnI4z2ugIc_Haivzx4409e7nMGKCzEjguyDz3gFECdM80wSg6pljOIbpKlIkHSQUd--dyVgcUvu2u33XzzJo6QJl4ZZmQ_w4J_G9ZQ5YInVrnkI78_g_7LIyIsUgm7sac77peK46knzBC0_PGc3KotSApcDXOeiUlUso8-HNa57Px2Mk7B-Epnujo-vuPdAM5NBm399MJ9kOq4ltZgdak2RziYC5O_V-2QD7uSrBLJqBKfhNZA59mKXXybGvWZvwU6c74OQpYLdcJwbkMvIsOLxYRK-Cg1rPabhvmzvkEa4ytYHmYUO2Zm1DHhqA_jxUaXQjFcxV2rBkyPxMTs4OCuV8I4PA8qtZhqMuOyt-FLBrL9RWS2IwJXxzKQ&reqid=gQEIjgDYwIr9TC6E&type=CLICK&pos=3
"Laptop Asus ExpertBook B1400 (Chip Intel Core i5-1235U | RAM 8GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng
Đã bán 4",14.890.000₫,Đã bán 4,-26%,https://tka.tiki.vn/pixel/pixel?data=81euqY2MG_VNvHyfI23ZKtYg67uSZmtJcJpR8YrMQWVNxZAOKBa_qr73MxLuefnmuqCYKggPj3tfpGk76CmpRuESPKRuLgCX4FqPfjO8VQvsvka-Rmynw_hO6tcsurTeOQA9f5o-vBGmzPcURlgmoqclgUfeVICpjsHckSJPIc5OToFUjZsrHuKxTOSd-nuuUmfr5s_zYoTISLlu9cYC_Xf4szfPpbVdZBaK4nXnCJ_FlIdysxYNww30lbeYMr7qLzPKlgYfCFQDUunTGnymRgq-r30-AFX9huZ_kTSnvK5cvuENC_RaDpcapEfgaDFG37hpB_UTAGYug-syBgUOWF5ONaPsk2_QmmStBZjL1sT7tPBpvmAptrKsiMXsChPRrI2G8EPiIJ_0kktaDzFeD5vdpl4E-wgPghVkh5T-MMGHlsSP9YYWknMps59pBSkCfz8m2O34GIfspSRbUePrL5LX8YxkjWRgVWEYBGxFhEB5METWOTYiK6WEeDgouFXwJBl1qs_c-y2KGYvU95RPqJ_olqvm-Td2_wySodrYC9KJtndmD7knNW1oQUSs1bpOm3UaTle8MFuSBUQCNHcbGizy2KMKTRLYUVORjY3BF6KlbY1oVn2MhZQ1A2Db9zQXxg5yU8UScr_OkOBLdHBg_YDMoRFm1oW7_yYHqr48zXvfmDIxa_K22TCHSj4fqBuWhJK9mkGRO0eYH-No8Rq6Ns2HY01JMB58LF7gn2F7Ok7xpo-j79mGehV0ijlpe9a8XjUIpw7xefHUt2Bt1_u0nAstO-wV8AeqqNTaPmjWBza835ilaOE6ypuwYN-WhJvrsi1jvDg0-4iJqeHjiQZ7w_TJwUhXXWwakfksDLgJQ5pIEflnP5cgi4E1oJdt42mqK7Rj9C3tyNgjGIOxVRy0y8Mcl9jfDQzWoFBTX_qDTjn3mlwl6CgdotEJ7QEyWGAnd5zn6_CE82ie7YsmFgYQskf0POkFP3u6ULIrgIyiSnqf2ekZ58ZnhxDc5EeRajr9Dk7auoWDfQ3hVi8YOaMKgNAiIhaH0eQuAHZRhjslbGLp2qBOkecb2xDe4O5LRCM-5Gkw_-1M4c_zpcv-vaRA8b3VuOQlaUXnhXJWH16emN_hXqBSzIDvEgns7pQhL4j3dfHsBJPLhSF_bJ14JAE6VnlI5LAxRQOKq8djHISs8JwqVkiXGuwURIVtq-jCNQ51xFXD0SNtcPMqzjlSNOQV_MN2_UlTxOoZxu-Y3ExmPO4QHy1VAPI6pVRSowhQCJZB8A&reqid=gQEIjgDYwIr9TC6E&type=CLICK&pos=4
"Laptop Asus ExpertBook B1400 - B1400CEAE-EK3724 (Chip Intel Core i5-1135G7 | RAM 8GB | SSD 256GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng
Đã bán 1",19.900.000₫,Đã bán 1,-0%,https://tka.tiki.vn/pixel/pixel?data=VVYJJswJSBiucdzRQSjwSNEuG2f6U9hKiG1VC8P3cBza0JAWSfUnj54zZOhdNN43-hA-BfRAt2ESnu4_9m2kG4sv8GaR1TRUuPUtUJI_Va9SUtCtLJPyjxfUhwiG22wxQgoPwpsqY_FCyTRDcbaAjr795GB-C-YIylCt5QiIA8sURAMspOt3OWKEZrlKOMN2230B_Qx63Ux3gNHCnqZ5aTeO7iDjXkFErGDKzJt1vZnLlRT7NRINc8CPgAtnL_nXWB0DcXVhqzoYQPUl4lQS5sqYpDYErYy4pnFiEmUi7SNxyKEVXS6yDa84b3quxBtQ0FgOPHO7n3pWgXGRVTaVmxnsywaqxrM5Rt49qF1y7rrosH51DMw7fSbVy5j02oY7u-Ef71441oEREpbZedJyrYkBFoRbjd9l2rb4ZmuxKtEM9-ELBdhJocg1_ZTu2mUEelVNzEbxFNt0JZLak9Px3I5e7SjHdbHz5ZouAALl_U6VJ3dSKeXOGZlpclcWgtrWcYoznNNkcwsaW_WZL8UKo2heE1KC5jF5GvccIb3KtuWBWZsvk7E4O4DUFWKxVym1-N_v13ODtEaKATWR87-7cwiEaaW8PUwC6RsgQQTCWkVJ4YhLEVBxksHCYS9atKzgZ7fRzBpC42f_VH2iBrUCbI4rmFnvjpFS6Z5FOp8ZPmlFycS7TJPE0kJQdainBlsVQ0EgYi3Vy4Mv7L6eystvnuIJOVze1v247q7UY3LFSCBfoZSo83wCpu-bBS6NPLL7WPJIVDLrc0AmplKV4Qv3Rx1C-Q1w3hEYDjGAu9I6g43c4W2k4bpq1dc29Ktm1AwgJHlAxiX1KBSze_46nkl8xKb8CWvyjr5NXJONkI5bZtR8QyaUODL5IgR7adqe4eqIlhhx3S3I_ROgIlgCYnoO5G6eAwMHSk0-tXBf5pu-GL7pQO_NzvQDa5GLStCKDWy-5rveJrxpR5iaSVVIO0Z146_K-z3uqeJ_yFUqkBf_xBqmYleAnzUMTx-9GYFlSfonSx3NEG2ZxjycU7tkK3_8kJlD5KIBKP4kn2P2J3ksAnAppjkXSDQGWiUKLs5MZPN09949amCvjaUMJsMoJqfMNDNbNN6MvgHkz1V7z22ha2eoNQl5-ImoTOrWNBOsOvU-U4-B6UELYf_UkqqKBm4YSlTMOGIxNRZhbcPH4qdHzUVyQeD0I5RGiTgHjGAQoBZgMFYNBOo3sSTUguIIXtHZtA14QTOtgs4W0QiCU9NN1wjGynaBI2pBddd9Wz4TtG21HS1uRvMtOcyMEDw&reqid=gQEIjgDYwIr9TC6E&type=CLICK&pos=5
"Apple MacBook Air 2020 13-inch (Apple M1 - 8GB/ 256GB) - MGN63SA/A - Space Grey
Đã bán 2.8k",18.790.000₫,Đã bán 2.8k,-25%,https://tiki.vn/macbook-air-m1-13-inch-2020-p124742926.html?spid=73795623
"Apple Macbook Air 2022 13.6 inch (Apple M2 - 8GB/ 256GB) - MLXW3SA/A
Đã bán 231",26.990.000₫,Đã bán 231,-18%,https://tiki.vn/macbook-air-m2-2022-p189371737.html?spid=189371739
"Laptop Acer Aspire A315 58 35AG i3 1115G4/4GB/256GB/15.6""F/Win11/(NX.ADDSV.00B)/Bạc - Hàng chính hãng
Đã bán 21",10.700.000₫,Đã bán 21,-0%,https://tiki.vn/laptop-acer-aspire-a315-58-35ag-i3-1115g4-4gb-256gb-15-6-f-win11-nx-addsv-00b-bac-hang-chinh-hang-p180396140.html?spid=193738833
"Laptop HP 14s fq1080AU R3 5300U/4GB/256GB/Win10 (4K0Z7PA) - Hàng chính hãng
Đã bán 1",8.520.000₫,Đã bán 1,-0%,https://tiki.vn/laptop-hp-14s-fq1080au-r3-5300u-4gb-256gb-win10-4k0z7pa-hang-chinh-hang-p197537570.html?spid=252289176
"Laptop HP 15s-fq2712TU 7C0X2PA (Core i3 1115G4/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc/ Vỏ nhựa) - Hàng Chính Hãng
Đã bán 4",11.680.000₫,Đã bán 4,-0%,https://tiki.vn/laptop-hp-15s-fq2712tu-7c0x2pa-core-i3-1115g4-8gb-256gb-ssd-intel-uhd-graphics-15-6inch-full-hd-windows-11-home-ba-c-vo-nhua-hang-chinh-hang-p213867594.html?spid=213867595
