name_product,price_product,sold_product,discount_product,link_product
"Bàn làm việc có giá sách 1,2m 1m thiết kế hiện đại có giá sách, chân sắt sơn tĩnh điện mặt gỗ mdf phủ melamine
Đã bán 167",579.000₫,Đã bán 167,-32%,https://tka.tiki.vn/pixel/pixel?data=A31oVO8CBL6hfLgQtPSSnVNB2A2kn1dPMpOR16nOkJAxTkTb0QOjXY4RJdciAgR0RL7ffpLIBrUdwGkdYhr55TDKCUFA2SyodfLgKRpJZnOANeu8AKBGT3C86keAMMKEAk3QFGeAB2I0e76cyOscm-fzDafFzzz7WNd0IzrN3zA0_vi8nVR02R6KdOEnyToPp7u5SIcq_cZ7Ry8k7t9-Kyh-4CjVs8u6jRhsWK1pV7FF02wJcpw3FMf0_adBb3VulNBotMHeTBUFJTzCSF8sLaKzCc0Ng2GsBEZNcrgTsTDPzOmD7iIzhlhLF8PHgDjpBw_T-HbGdIFA2ogcrriUJ_QV1jqru2wRZ5j7h6yaig6Gv4CgPrgtXfmbF-DqjY3c_-yR_J8F2xN8xQ1kQ9Rvcpye4edwOJuDwhu7hkPwGTvPltVYACbpLTy_7ZaEfbeJefB4DpTAZZCiQwxj-CJi8dJ-dtmwnuagOCeqCrtfG5-FagE7JHsnKW6XNinGlCYoW40OPvyeY1e0_mCBVQw9jkUsQ0AbHeyy09lfZy6yrIAEl3xfFh8nzkIiIMojJgQjwI5rrQqoYd0fu23Dp6wc7yEbOQ1V_bjuXUy8bfMsUataieLBDIz-RQNgtm7oWrhTLe9vMpDF0-WcmMIEV86_f8ko2xwYvfh0fGfKRHcGWKSRWxum4m1yUOocevCR4J9NNWv6yNsT-LRHRY4nL38eZC9ki_c-fE4OMTykDaArY7xfx8d4KwS3rO2O9XkhIq5yWeaqYZE6HqPf-Qz2jR6aKfcgWR8flWmGPkd8u5NKciQM4A8-6DuOMQ9QdIvviwX8RaMujySdmWlXXTMgwuFfoezhlKyyrbf5VqspMrWyXAhnA-chO-2vaE-HHeIdVkaaFzmDmWPyEFwrYS7IQl3CtQ5Qg-ubcMyDcWrPvqo6Em031EeJZWxVtcLViVTHc2tJpDUKH7gtPKssUJOii8yiCVGtCtPQ9uP4bHmvb_bZTMfY33DmdOrCEHvV6a3IsaNTj_vwozw2YF9htaQCkWZdCOLiLXqI_7CwYk0UVFs-E7dI3YjJ-CYwTCYpnQtioKcHLeGxZorkycAvaMm1tRF61sBRZ4_uKp6It3AFvw9uxEF2Jg6yEGP10szFa2rjPJYX1LcdJbBdi1mliLCfWVbE8yRtUKSX185f7hd2B0uqRqCCzE_Cdd6lf6KWRCuNi-UvtuubzLMJSaaOMFvsQR6FveFC51_cheV4iVWwIzFK9O80GaYqSygg4siKZBt_I1jdHSKVEZgae_Cial6X3RiYRarEh12nypd5f3qqXUDK6AE&reqid=gD6or7OY9FBvoXdS&type=CLICK&pos=1
"Ghế xoay văn phòng công thái học ergonomic có ngả lưng Premium 02, ghế xoay Gaming cao cấp nhập khẩu
Đã bán 1.4k",1.204.000₫,Đã bán 1.4k,-52%,https://tka.tiki.vn/pixel/pixel?data=Cn2t79flyo1LirO51a_0lELY0xEVR0saANRA-GVXNruxMQzJefx1lnM0qDoEvjAcllkU4u53nGuR1fmSJpU9S1VPmuCELS9gzCWm27MLU_kfuhQvQ2QlgZLhk2V_PlY9DjJY3Ng2JsIcWJYMseyQNv19ajoeP8r0F3SjhlVKTS951NbtcUBOzLf-CvJKaoDodWL_a-yQQrKsQZAYVL6wB6tsha7Fi6Y_cuC3UPvRNVsEcIOJh5lNxDzKYn5Fs0Gv3X_2_WqEVx675xez-PYRuOAAA_qH7vtrZXMQWa6QJo1VJ3NxCSlM1tQA5Th6WqUg-guAzwju3rxIDP_rpEU1pmnSIzwANpUMPaSWDXLy7KnIFKdz9QnVTl5S7xpvhv91bzYTAKUhr9kafigEda_IskwTL6GmUJRdiaR0ogR3ozmjHQN4IBxIRZk-rthL1VGUnIHy5fbTA5MaN2htIJSZamqUmQORZ_AKzsBcbSvs3-aY_OwephSq-yvFLxua6AhjlAdZcatOItjKT0760slMLCuKegjnUQX6hW7-p0nvjNAVq-ibQ_FBZ_fHOff9TzeEPQqm-6h9rkvfla9G9S0knIjfNKccvCcGChkIYAsxZ6HmfF6VaCaasuUXU8M6ycjZcOzEN2YpFaOb5ZmCyN_pJ_fe2IfxerzpeRFNDH4YHwjX9Dml2bqfZaH7H2UX731zEDRjOWD6x4LzNaXHFl02u5BHrBpTHdECS_xw7i40msF6rTBhzTdWFPVVYqZNhwGbIeUlQMswx2pZ51UEVYamcFLMIfn1CV3SmJhEav3uwY668tYjoCP3Txd1QpFDlqW9gfEahNbZBVRcGMoJNGDSTvGWFyYCxmDIrDUgeLO7loG1jiBht9ay71xI3DQAX1ugdMN9_ESqwhtTpcUTAkZIdaz30B1gdr7Hm_GfWGoExj9knGhrJgFLqplLAZ0Yjk-l3-mk7wZE6MKNgrjbB7A9BTvq1Ak6jdIkA_kNSmIjlRar-FSV-KC4cXe7_iLoru_EJAEqgZHjTQBU1d5BZBl2x7SIVtjCGqy8fdjgLYWhojZZQNhm-xP3xYvuftNJfDs8yYM-Cf4msE0LdOhFeuCR25_VxsCotfPv3LFf-lW7SEpPbOT9eja8lQNmHqoOppNI2VjkayOJzxWgzrsoBOYeQrU4FKYzwvD6XitpzQe8CLZGeyIlZrrX9Uh_Z_RQ13HYPcoyqm-qEH7GUETMTjeYHA3S_uRF_b5WEA1PQtymvSQh1KoUTJr7u3rXwwv310kKa9wVnt3fziN3Ik8u2yAvBXHO_U_QPxKp8g&reqid=gD6or7OY9FBvoXdS&type=CLICK&pos=2
"Bàn làm việc, bàn học chân sắt thiết kế kèm giá sách 2 tầng rất tiện lợi, mặt bàngỗ công nghiệp được bo góc để trách va đập
Đã bán 8",767.000₫,Đã bán 8,-39%,https://tka.tiki.vn/pixel/pixel?data=inZuYasW9tog422VfdgTQ49TGSbFPdeVAKoldUuIwd2YIzmw2XvNSM6MMm144CUkc-8L8Fdaqtq5_rPlmUtMrFVmaFGzu1ORToSENaB5m30QX36oaWU1cYAfodfZ2x2VigIEy9lm1HxjG4POkt__giCS5il571lfy5Q2UorQznr625lB20a3br460z9VEB-IB4ewooZNnuWegLwesDo9IqC6NKvyauR8-55sSK0Q73N7CydgdwEQVzA4_rijXnZYpOSmJDXz4z5MctGXZPiZvX8YRFtE7Ijkq5cjGf8uM6WorEO7nGOA0C2ZAbuYeWxTThb7yr3IMstaC3pK4MsFonPZcFwPfzMZJA1c1X9lprlWyA6uvfAFApTaLB0ywlfk2L76g8BH26pseLXKWd3P6VzS-a2RMGUmvJfanZ36yM9dpsRwGkd07_THd-gpuio2EBHXAgIwl8JVrvh57j-MuJ7wymHzlttrRb13u6FhZBhMqXGsNqkIRk-CUn_0XrgGfLk3I8xRD4MEhntBoNgK0mfiD7QNquKy1j3qAn3eew6IPSeZbC1VPrerizTf3Mx1LRLf1U_AGpG4Os2oW96R83Rh1xcD-lPm8OJ7J2lXMBidQaJdG2X7IMPSHSXMTQS7xX2fNjcm5vDlmwa9UTjd5qy71LbYeW5_vUTi3v6kRP1Cap2H5Cx4g_VJHsbMl09aDtuK_Ih6sAtum-q5ygxw2-P1P20np-RYSwX8-vsd8A5x3oJdbEqC26wlgiXh0zr2DMqlNB8OQq46qZaaMfgfi6TmO2rqZUoXIEjrXFwfqTi_pcUKrKFMr31_XM3D_3KDZC9K08Rp5goARJVwNoqdGnlVpAlCoOfjYBEuiPivccK2lfJ5eqO6J4YY7knneyxBtIQx6Jzas56LMT2O7bWl7k75Vir9ZjdEJkseGgbBpAQM5-xOZWn8-41qJZ0gOMnRgC8wo8VJ7t_ziqziUeEyBCkqeTG1OkLFq912Bd873CY_3yXzZIeuSRbXSTnbFnS3Fxpk0zEmn_OcQyBtWzJc90tpmxA9kF0107kJuCfywkAcFoFItyP5fxD8URDHXYkGLXNpr5YbS3PsoAdw27JJVuc6EM_n5_Ow7Z8VgNh0ZSap5NAdHuec5hdbUWYeiPDCxQOf6GUWTEdEisnNY6jDe1HlQkZ6hcEF1_hsGCH99t4Pxw8XAMN1wlqdJviYXK0NrMo5JQUas6ctb4pLk0fW-E6lYD4I0bjJZbACHgp1v3wJ9Hq3ApzCPgUhMRIai0ATt18bFTY2lMvUSamTb6CXLFtTlQleXVZ0iJN38yimanj7y0E3AjTN8LoQ3EBhXg&reqid=gD6or7OY9FBvoXdS&type=CLICK&pos=3
"Hộp Đựng Đồ Lớn, Tủ Đựng Đồ 2 Cửa Đựng Quần Áo Sách Đồ Chơi Đa Năng Trong Suốt Nhựa Gấp Gọn (45L & 95L)
Đã bán 127",519.000₫,Đã bán 127,-39%,https://tka.tiki.vn/pixel/pixel?data=sEvuhjll6DsDt7-d_nxXHjZ2T-PeUQO3VxZV5llTit8IwwE1ligy7bWulhEGsToyLZRto2DgHDMWuOpTuYe35ZRuUylIsPaJ6ujMj_9Z8jcmxAW_2eEyAFn5cGTVqQffOuUdBZ-tSrEmQlCovPPLVGwp-ABT44by5zbxGlBPtF5yFyAcmKF_EvTuCArYP_bv_N3AgO5S6avfUg8srKIqw_1fZ-woJe6JCzMo9eOAsHFg65qFHeetPgUiYZ20LJ7RqDgtHZumiwkS6j_Zw1X9EQ6lJXgG2F1u_w2bKCTOMpOyAZtSxBtpuQ72PVpFIORKNCvS-7VMmcCQG10HQ2dvlWTNnQYl_Yt6HV6Cyj3T5GSlijMYuwxlgnNt9QaDQaG5LoLQxt6jWMKGfnv5i87neSGr_aZCBqu8zFpxjwobWs5zh-vYMpWEIuxqZJxTOIVTN1C89Bpm91-Z0O-h-6cdKH7L_lEpy8rLZXTPXfDLj4RkoyKghLLv4RGkfY0Aa8xoUtME_bgBb18OWMJ9m9YmzN7q3hDYb2m3psF8D9pOIGJ9cr1cG-AVXpZQIPuwrlykVTRI-Gdq0LwOAbDzya44tVD5NmZlNNu2pbBjFxoaqaok_Q4GLRzVkA4nPJIaTr41ZMd_f26H_F6vyHpzMWjTjd5KRFejKEZ1X6jYHfEA5SCIdyWmNZTTcHtltxKjeAiQcEJ2b7A43AhNKC7Xa4277xtHyTmeTs19con-VK7ZYms1b1JVESnFbvqcrnQTDY9zDyM_z1ya4tGnbRyVMvtLU1axQw0oiP7k5D0-8Xfn8Y_3D7z65APkzCs2we1602JaPuP9fZz0SZaPOl2L56BxGmUcq8nzwIArUupxFgWnIFKcdmqNf0dZGNMw1XhLvVpkpo37UMlv4iCnckNCxYrxiiIwRDQY_K7QxFstlIsFD502AFQeu9TnMGkEujJuq9tX_UwXouIWCjIsbEu0VaC-pSA4-hlN-tSfJi0DCnSm3yqywVO5yzJLZ9SUEuQNqJIP3BnFJR0TNloT_u69_BWN19vdWi5v1MBE6PXw4rjxYdDAFQYfaemZOVkOMl9NqwfzBGlzIQHBEwJ5M1LkueAzKsV4Grgz9dKW1JkAVM09yOh-5ydF4EQgFRTAJ3HX98hDhfjVU2aT46C2sgh9dXY0smiGsxDXER6j5xIYybsIWBRdMGbINZS7kHt-5KYcJ2opo_vJKQ3EpmpcX5rVAqoaIgTdqFWyVAzXR6YntbHq3xtaiuxrNqlrXW6MEQLzzl1YjwClQSC0UBkg&reqid=gD6or7OY9FBvoXdS&type=CLICK&pos=4
"Nệm ngồi văn phòng chống thâm mông, xệ mông, đau xương cụt Ema cho dân văn phòng, lái xe, sinh viên, học sinh
Đã bán 212",273.600₫,Đã bán 212,-52%,https://tka.tiki.vn/pixel/pixel?data=0iCEnLzgRzSPYl_hBFJDGz6u1RTQg3L6lNNiYUmM9mnPqyn0c8Pi6q2B0NF8AsgwxyWeOfx8Zo7S2sZUjtb2V0E5uyIm_lgScvgJXge28vyAI774fOMsTdfrSigm6f6t_cv7tZJ_fbYzBdVnd4rM1pxX2lKjs1wtWxdO7UIUx82Q6JGs__5fwCB9W0aj7PNdTawOqL4K7SqimtzpCnZ27EGuVKJhNxpd-yg_KYPDS90MhjNBn_5tdScoWRTC-YjMRGKcWnrTEBUlgJKFT0NnsuaPuVd7W1JSDL6KUyG-LS4hFndtHXyvXP-zlpyo75G0dvtakIHCZfRWfAvmKKWrM_a9ezZCobO-l_w_jjXn31EzQmed1ynq089N04rxyOgeHhkWDWyqi0AswE_BCBOSnN9HFvl5eXqYLM71uyk8TyFsTY1Pqzo8NKo6ZbZ6WDu6MOpyBfHRFGUeltPzFewuaCU8puNetkQ1yqKOM53ir9GgamBVtRea1uCJKy9_TEqiqE1pX_Q6SR8TTCaeuhR_DPkba8wjUtHsiV1ky6QCS-Tw3-lfDWXfHGXBfCi-yRKbX3brGrhoC9ou_DcwThEsmIBZpEsIrchTCRrb9i_wqTVKRUewriJg-6b6B8Xcvf_SDjnZUY2tholsnOTmMk1oQ6zm3yPT24DE8lyzPx62fI3awiWCTnb1haqo8QrbuTv0itn-HEdjHS0yklOehuNWEtHw-xc7nSDswNFj2-5bkSRcAItXZr0ReOs3n_IgEd3OmZKrIR796gSFzuiukw5tZyKvBufOLgBrMVabDNAaZ4Im7Yw0YTcylammLjwVKKlY-xJi2phYJEkCssOt5DNKqmto__yG5ZChykljErU1bvCfCaQFWvCijoZxEoQ2VLsCq314HYsqlwinVlnpmr9y7hpQMZyMzJGAXvph9XaoOxhJ26J1XORW24kHhAAf8klFl0DHF5PlnLI-fLbV0q85WaPIhFTk4KFCp8a0O5pl9DmhCwHmIOTc_aMvDRVo15n4d04cjxoDEV8x7d6XEp2Qf0hu_PclzSSC39ZNogLolU88GSgOu305fG003hg7Pmk2LFE7mw_MIWmweE7PfrCDNFRT9AHi87HjHZmvXlCWi98FkwrMQ-z3lm5H1lrEWvbTUQxHsju3mTDMnAEE4pYN67Kh9SV6Jf4uaZ-Wmg8fzXtkujuMzKv6hwbtOPcFq1Uu4NVGmdCEn94gW8dzMP5hlq2xZqxHiBerdfgulUlKzb3aYOP4PK20Il-EhKP0BTRE7aA1Zfr-p6nM5smnr0Qqk5tcNtFO_tEXkO3CjUI2kXoZVw1NI67nR-ZuHTfI&reqid=gD6or7OY9FBvoXdS&type=CLICK&pos=5
"Kệ Wifi Treo Tường 2 Tầng Không Cần Khoan Để Đầu Thu Kỹ Thuật Số, Remote, Điện Thoại - IG407
Đã bán 2.2k",64.000₫,Đã bán 2.2k,-2%,https://tiki.vn/ke-wifi-treo-tuong-2-tang-khong-can-khoan-de-dau-thu-ky-thuan-so-remote-dien-thoai-ig407-p169848307.html?spid=169848309
"Ghế Xoay Văn Phòng Ngồi Làm Việc Công Thái Học Deli - Tay Gập Thông Minh, Có Ngả Lưng, Lưới Thoáng Khí, Chân Xoay Tiện Ích, Đệm Ghế Êm Aí - Phù Hợp Học Sinh, Văn Phòng, Game Thủ, Gaming - Hàng Chính Hãng - E4928 / E4929 / E4925 / E4926G
Đã bán 2.8k",706.000₫,Đã bán 2.8k,-56%,https://tiki.vn/ghe-xoay-van-phong-lam-viec-cong-thai-hoc-deli-tay-gap-thong-minh-co-nga-lung-luoi-thoang-khi-chan-xoay-tien-ich-dem-ghe-em-ai-phu-hop-hoc-sinh-van-phong-game-thu-gaming-hang-chinh-hang-e4928-e4929-e4925-e4926g-p173211404.html?spid=173211406
"Ghế Gác Chân Công Thái Học Ergonomic Footrest, Ghế Kê Chân Ghế Gác Chân Văn Phòng
Đã bán 2.1k",175.000₫,Đã bán 2.1k,-38%,https://tiki.vn/ghe-gac-chan-cong-thai-hoc-ergonomic-footrest-ghe-ke-chan-ghe-gac-chan-van-phong-p186627908.html?spid=186627912
"Bàn Làm Việc Đa Năng Decor Phong Cách Gaming Thương Hiệu IGA - GM62
Đã bán 881",338.000₫,Đã bán 881,-2%,https://tiki.vn/ban-hoc-iga-ban-lam-viec-go-decor-phong-cach-gaming-tre-trung-gm62-p181410158.html?spid=181410164
"Kệ Đỡ Màn Hình Máy Tính Monitor Stand Walnut Plyconcept MSM01003 (490 x 200 mm) - Nâu Đậm
Đã bán 1.4k",300.000₫,Đã bán 1.4k,-21%,https://tiki.vn/ke-do-man-hinh-may-tinh-monitor-stand-walnut-plyconcept-msm01003-490-x-200-mm-nau-dam-p1651191.html?spid=1651207
