name_product,price_product,sold_product,discount_product,link_product
"Quần nỉ Jogger thể thao nam hàng Quảng Châu cao cấp - Quần nỉ nam nót lông cừu siêu ấm - Hàng chính hãng D Danido
Đã bán 51",189.000₫,Đã bán 51,-37%,https://tka.tiki.vn/pixel/pixel?data=5IttT1FELapBZHrvg7dpF-sk9kpGrCYkIXYKMKGrElevRzQVis2M1SuEGeL-colEKIfYNa84Yzyi1RSwk0o8zqTGY6Usf0NhQWdNfE-xqc-sofBlHZUEtUkVvzUgcdDEK6tUh-wWEG4aCpLiNiuH_9yar58fqGXFPHnk7z7dCIxfcJiBKML2IgtHCjZ-Sg1OBvMcPSD-3gp4FW5lsBb4JVflh_3eH6NtoMstOafoI1SiA_ELKmj_5vAA7TbtI8KYqFiS8xVJM7HWL9jVFnYTcPoLw6MKUG7ihaf2eAYqoXBGFDn3FgqiuyrVt2I1-4dsww6Llq6P5lyxGwRpadnwPtf7L6kayfaFprq6c5xVwqpju7Wrw7LZu7b3DZ-_y5snQi0VusnnoLP8XVDq4jK9S-H8ixf9S0Q0j388dYUj250W-MB0zfrFuFt1hSOdUibgq5gKK4wHRMOoZdz_Md7X1YU_6TmxeqAgA2zTwS03p2X5qj0m_1aumRsDM57l9TOnaVhPjuifPcj6q54eindQv1gADR1McdimW2atPENcdchLYpfUVhhPCP7uUAxanE_56ULROVwu4Sx_fi2zWzi7irLL2cHwU7lzo3Y5_y9soSjSLMuk17K9sFpAbMb2IfaqRChuWXO3lw8GNWU8PQL86mgKaMMT1DNmZSAOw2g33F2bZik6P5RWaoV6yYR-Uh4cQhx47gCYskEDct73Cgwang7JN7es0kp99Y9dcLiEnIZvNBBG3NDEim2sXVtuvgWuOHnKfRbwUlDswVD0-WCxO_p_biKGXJKmYQ2IushqT1bd2QfNUPX0iqB5T-mSSrRSSeCWj-IzLpOdlF1kqLgYZ6MwhC-fXEoSKRnFcdjjoqBGFvhmiH5nabIadIxW0bTNAKoU2Nzj_Rwa831eD2mq0oK3l1ayayQ7ZygOMPFEkbsT-RRlIKMvbsUbnQAKEx-5hBCqi1tO3aHBhTa_PmhWBIyCZYJzbyImsGq9I6Ywo7HmQjmxgJtdBwGlPfA7HY9DI9Z9wKRXyMPDca9reiwOKXp85313HISCvX6iWIqe1_Up5uWk-QsUS0qGq27GWFDHpHFJhPbbMw2aWsFjcAKRkiGu_u3PypaSdkl_vA217X24rC3NHpXYMvOtgiMYMS8gXPa3Yz4kHjM46LVXy-D_BLBvGc8hSGcHLzr2Bc9MByU2W9inBDZhdHWtRQ7n19-hyhrbZ4KTtedMEYL29_gVKnsBKu4&reqid=iGCdpohx5r47JjFb&type=CLICK&pos=1
"Combo 2 quần đùi nam, quần Short Gió nam thể thao Họa Tiết Rằn Ri trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear
Đã bán 710",258.000₫,Đã bán 710,-35%,https://tka.tiki.vn/pixel/pixel?data=i7kNZBDZZPaev0InE_ED4ipT9RUcsG9hBXvV0-i1efgImk4lQFfELgSkyYWOt9F0q_dcV91M98RHxJSkrOvoBnE3wXeg8hJQWzmjDDC_-NnjmzFcjnVV-2m_cGVCnIEz2rWMxRocDp4TjhR8svCKDoan_swJabuEdLt8pz9gFAEw-7lp7xWWo-THiCOniVBNRHpToCgTbIIGPww-VUVAVPeva8j9APY3OvHX5Z1fPhym1rBBOxGD5RqR2OMuFTUcSDHzGjttUdJVcc9WJ0plMgb_p0Ddnajr3iQDfilMHPPHa3SVucXYsUJKuK7FUZojO_OItoSoPeYWLkBmBvxprRU9yngC3yR2hrrfCUhu2GQ2AJFkxemwyqTYSMqyPdOr8pAg9yBeSayfnOi6e9gLV8TaxEPkUqPtopaAm-p7yWhth7mDmkEG7fbiu5aB8sEfBgSVGVGWpoTV-sm1QpY-YBgJxQ-4ggDII-cvECM2wwXseHsaxYrUmbGjzdyJgv9vg_3Rir73gEZO_aZzrtar-Fu1SGCplLD6Tf1byYsOmJN58ZMO6-LYVfOK3ZXv_6q79p9xKCl-qQMGrvUJz9r319LboPrgn2M_-HstGu_aIFS_MNfpZSWFrI40O52lHF2xEGGnjh0ZN39ap-Y5b0S9s4c8a5qxuWmfHiRIT4r_jEQ8MpN_KUlNEr3em5yqa6aWA9O9WszkVXA6xI979D0aer1UJtu8abg61w2fgs9b0YKVyPBGeImzYCPpez7u8IPwwU3H4vXGKRUgywvcMTdh6qpwFSE_jEQm58RRFS_7KJHrB0VOts_5fNqFmUqVknX8K_OZQHsbRi-Sq1Z7E9cxTcFg3EDXDpgjZUc7EZtrw3MenMpCeLKIWMajO4U1vhjJdWy3AACGKckCw_hJMIIZtaNgKf5jK0djmCgznpsCKL3l-HIaQVzH8KLAlxg-rd74912TuvIc3SxEdwjDnVlSwEvWeHOBJsEghr29P-MPhlMMSQCSevySPxQcGLhgaAp5V-Lb6CV7YdfTCbr1T2cxB0czfy-S7uOtRhVVp-kH5LYU5CGj-XR3VvWBKvuZFMAo5p39BZIthTrG43vxqP0nL30Wzzc7VL5vN4aiz1b1WiQgpqH8GOsYW4M1z51L1TiUK-3sZpwB3k4CMZCk6PaqKbWwPImT3-7H-Os8EkD0GK9uNrI_Y41zR7dh_ahldq6_6JftbT56VB-dSRsWxQ84thjyUylSxxlLrTLlx_V7FUaf0BP1bMdEy-WVy_WwwQ-MPzIvnZtUL1xeUavtuEZC1H_dne5Kguw&reqid=iGCdpohx5r47JjFb&type=CLICK&pos=2
"Quần Kaki Nam Không Ly VIỆT PHÁP / Hoạ Tiết Chìm Cao Cấp 9008
Đã bán 7",459.000₫,Đã bán 7,-25%,https://tka.tiki.vn/pixel/pixel?data=NbgGjfOSquq9Pr6qwiibR_hok4zpsTR8rzIaVPAuP0nuUxBNVJbnffoZIeKpDQH3sFCR8qlMrSvYJ54SPmFpVfHQQOHAHzKgqHO0PLng72Bf_SDw2Z7cXNE5BWmka5VggmWCZI-dpwGUT3XfnISUNuykmT8kstRI-b7X7XiE_JGx-x2mXeH8ii4VweZZXxGiG15PrOf33kcEWqukEka6yjSY5mQm_knt8T_aLYDGSjUvFGr_zf7j_gxTbxfxHHKvL1jx88xsZfSlqOhUkpcFInOCa-9R0n51Q4m2PCSREcloelae0qqeGYUVRhW8MUvieEx6mKHaI0tzOr02-fpNuQflzS9uF78W-O0T-MFe92Re6w8roKGku82FEXu6wfkFTKGA6-XO4I54DtRfMQX-RGdGg3nsddIF-DOs1JW7vdYlT1y-dLCzj4OsAmclU83xDeUsTqmGG6ax_6-ud5zKUOq_LcMdIno0OTB-qTeC3N84PuLu92O7C0KZvE-t3fCR15VOrCO8lk8igJV4ROozPlAjTCSwXrDWMOKGNhZGaqz7sCpW2lEQvtUNdSAMkWiJ8VsKpZUIQwYFKvAdSzGV6UQHB0qHXk8C-Ic8t2gIqX8ZDHUdd768ymhgTlHdqSt5RWl5XypqaUplFUjTWpMdL9QyAcmeME5CTBvd8kxqaT9ZIyf7cOQyhT4kUO01rcbOb4uAFAghHtkywysopnYh5T4qTJeA3rncSV2rakyF_BmOD2qQVm7hdxy86ugAfC-oJR156Y5ZqtswZN8Szl6q2EFiwXpHPmXBPWmRbijndAZ95qr5lSoMK7Mzvp4vQGE_sCxrLE_dihaR-KeXV2Xz1sZeGuqLuMDI_-7tticoj69VgaU4IqhyyX9skxg9g3oiTcJtNNGWZrg3qBbRx3DwXX3oKqX5MFi316bDDgpKXbPWhfebTWL96nl7BM5kC7NaciDYI5Cm2WXRBkR2O8flBWMj1eA7YGLIPlXcvMrp-JZ0rzo1msaGRud18zh6W8WmaXEDaoukOYS_9UIj0AY90MFif7mtyeUumP9CiVe51wFxa0XLFq4tQZnmPADYeZjwjmjwoD-eMyu3_j9DoxQ2B1bUPW1k0zeI9qdhMd_4zZbhUp8XxlqxK0oLOi18xXL7x5lG6Yy3VQwxlJPGU77M4UmMLhZx5aSjsm843hYe6qbuMr_KQig2w7zr&reqid=iGCdpohx5r47JjFb&type=CLICK&pos=3
"Quần kaki nam ( Tặng 1 dây nịt da hàng hiệu) chất vải cotton mềm mịn, co giãn, chống nhăn, nhanh khô, độ bền cao chuẩn phong cách thời trang Dokafashion DKFQKK01
Đã bán 107",192.000₫,Đã bán 107,-45%,https://tka.tiki.vn/pixel/pixel?data=Lecsfi01jonmAIaCM7Hwjau-rB1sg607LMyIUANgQzj8wEqOhZlQ_6gmRszJBVnTRKPtIFbFh3J3aNmdUJLolJ-xUXBN0F5xSIAYFgt52s3Ywt_88ryXVnBYSUu7Q2aalc1ic9gXDxNDogSLhrrxnBPlANEqW6uzQmDKb18pcGo7wBJ0P6z_1iKElNr3iMrRRicgcRYHaQ7GEz0Ltk6XNyIYj2RUYXqGTpq92c6cxULdjAlBfqsagaekgtWW6Isp88l0rkGPhM6BsxTFcAUxMVmZ-NXTR0rNTLnL5_Gl9wLtI0egALvcbDI3TnpuqgIeBZ4jaEIGdtoO1b0CdnxWL1gHDI4uaVFAA1G-1Obsag2W8tCBhb8EjL7FcY7BDTMEdtdByHb5lP0QJDDfQGr1ahYzXOJ41_ehUh8M0ugVUSMT8i7giqLFzRhoXMtZwwVKb6spK5zBV7wn1yQKlYSiCgqIQ5S-O9Q8p7KgqYu_h9v96dgGaBrCC-Ao6cpaWi2oHSUlv9-_k83JnAg0rLCxuORy9Efsh0jSFUgxLHbYSSO6ZJXL7cQxsZipNVJv4OnA2rPa8k6-Ial4J0vuxbY-GfcUkZA7CVSW9V_x8O6tlEYri52b94cggUEFBkFBByyS4d_Zfp9DJHHY7uzn2Wpw5OqNb6NZ0-CYQjSfTYT7CffEVUs1Zo8YdHbkF_NJihPNImjBxW1kE-igZGBeJG0_Y-ViJYAnFRuvwkrBt3m8P5wCw7hiWejMwAo8zNnGsUwrdnAgr6lZ8cNqpTWBr3YfWZPXFbaWXypR_9JdPVQPA2O7purjuNfoDaz_Yq9UVN_CQoS8CO-NeGhXpnZCL-uiCLsotjRPYGS-pCN0fh6d25YavZeG7wtHwmKI-opv8ebpHzp9aGujoqHN5hfPgggKvDj5NcJwuiWS9xAxFwu6ZuhDB0j3Q02oGkHdDhxk3TjrqKVGKu-dmCVQ3XR_cvqXPsajkrY_818bLvypzaU63Re7jO8SrQZKDG1S_pcyYF_WeMXLm7l_Elo9UKIJ1Yzjwf_hHAjVzpgJ8SwlmP9UUz_Q4n_EYKowbcw-cQifljc2WcCLWpAqHzAR2rooeFPXneLsQEhK4Ep13DhSDIBNWOqzy3rdtLtCyILT-y6MPObvOMiOjy0eLRVUTEojkp6jSR7A3hnrq3OgL_PoP7BEWFuJNHVRKv5ww_GZ22KkwKREfG2x-NN0k5lq2vgThETI2rpzFmI6RdYVkB4wMhMLBQyacR0h9H4vhKRJaZ8KoZD43zk&reqid=iGCdpohx5r47JjFb&type=CLICK&pos=4
"Quần dài nam thể thao GOKING, lưng thun và dây rút co giãn thoải mái. Hàng hiệu cao cấp xuất khẩu
Đã bán 313",225.000₫,Đã bán 313,-0%,https://tka.tiki.vn/pixel/pixel?data=6_dGLbFqn6mn-aOx2OO6QOiWpKkvAj8Gzw08aquet18qXC4-OqjwFiFSnyUvbsGLRK08D6XIvrF4pKEcApLT1dhqNXVh3C8QkCgeBFUuA4R_ZF-rUWJT45vYsFfsK2dsGVEHMI8a25PPIRyinPGE1RMCgAR6PsbKZpGSl4qhiK6chFKrZ0D05-fbAchXdJVSOp9Xb8-M4f96FNF_5RxjFiR7XbsxQtOqztjcEf5RnJQCOvMJ0MhzJ_nl5r8pweoSPZsh8Wskn3YkGY01Xs-bcRReTgNkxhuHrAPhjhmusg-VYN6B-dN1FiWqCI3PRRhjKWD9slz3SPUnPErCJF3AglrAaO37ezHp6UycLIumCupOSemdk0yQzVLRPszQHWDZthfkaWNHzNFd7cYGQ20CBoJ-V6trnOySOKE_F5OhjhqDoEjzvYY1CErY753rJq9a9PczgiAhawmk_udL18M60uDotD6VC3fNXkK6-tDtbJqr4Y0jPiwoZHAAIAT5M9xVCfrYrY-41MZ8aYqfEm_SaQ7UCYqPUhVthwo9JEBHN2rVqoIrlqsO8CDiLs3OvYaRws053CO1zXFT3JMmZMVd0LktK7boX5NQajHK0agHeemTWLm_FPFAQXeZaI-e1UGekiDhA-C6hLuMo3ryV14MjolZMiIZ_lYeEX3XEmfqs000qbk5NM4YrgEDA0fCt4yxqbM4otcgqTdypJ64MytlzgEGlUIBVwSLZ2F1NZX6bccc5vCKsnQY_M-b_1ogtFXwEG633Hm2DQXCua2xHkfi71a_gZMbwXTwX44uCcAiXWK7Gwl2DclZ1kmDaumtJeKLBgM0CQ5DMIDcZ_fFRAWThlBo6vHnCjzubTv_Hzgftzz3Tlw0a5Cz7E1Gbnm33IrmPDPgebCmw_CuScKWH4u_Zyb-v_sawtzNS3HE1XKW7u60t4uEDPfuOEEq_-SsB_QdhSv4eeUsTj25lQLGqMtqwsFi4BTZUQ8xIjSxUBqgmurL7FlhL0YdpB4LaRI7F_qabVUfRy9t_1q9f9wCCyIbIwEFFDx61FTKlA4rzt7hvaZcVP8ifXDRHWmrDDmjIqEzKJWa6gtBffhnhAf3f2t7NCFCSyuYHZck-mQOtUkVhNBsI9Bus51-tzv7aElcOSDjZK3r_4R5eJcdWe6ztjGZ9iLHuCqnYVd0K2L8fmio3D6P2r6EF9yc&reqid=iGCdpohx5r47JjFb&type=CLICK&pos=5
"COmbo 5 quần ĐÙI May 10
Đã bán 5k+",118.000₫,Đã bán 5k+,-13%,https://tiki.vn/combo-5-quan-dui-may-10-p67538621.html?spid=67538623
"Combo 4 quần đùi nam thể thao Sport ngắn, quần short nam vải Thun Poly 2 Da thoáng mát, chất liệu hút ẩm, độ co giãn tốt
Đã bán 2.4k",245.000₫,Đã bán 2.4k,-50%,https://tiki.vn/combo-4-quan-dui-nam-the-thao-sport-ngan-quan-short-nam-vai-thun-poly-2-da-thoang-mat-chat-lieu-hut-am-do-co-gian-tot-p98942159.html?spid=98942165
"Quần đùi short gió nam thể thao Basic trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear
Đã bán 2.6k",116.100₫,Đã bán 2.6k,-42%,https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?spid=99958281
"Set 2 quần đùi nam, quần Short Gió nam thể thao Basic trẻ trung năng động, thoáng mát co giãn 4 chiều MRM Manlywear
Đã bán 2.0k",244.000₫,Đã bán 2.0k,-39%,https://tiki.vn/set-2-qua-n-du-i-nam-qua-n-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99968881.html?spid=99968931
"Quần Túi Hộp Tháo Ống US ARMY U880 Chuyên Phượt Chất Vải Gió Cao Cấp Mau Khô Ống Có Thể Tháo Rời Làm Quần Short -HÀNG CHÍNH HÃNG
Đã bán 318",315.000₫,Đã bán 318,-55%,https://tiki.vn/quan-tui-hop-thao-ong-us-army-u880-chuyen-phuot-chat-vai-gio-cao-cap-mau-kho-ong-co-the-thao-roi-lam-quan-short-hang-chinh-hang-p111972654.html?spid=174105607
