name_product,price_product,sold_product,discount_product,link_product
"Giày chelsea boot Tâm Anh GNTA6232-1-D trẻ trung thời thượng
Đã bán 2",780.000₫,Đã bán 2,-0%,https://tka.tiki.vn/pixel/pixel?data=tk5W0cmQCgA2DvP_RbYzPq-PnLZNN0VWzahJ-UX8GSZhjuNmwRTwZ-1kKxYtsotRb3GkpolZ5lhJiObtsqBC15W1PfI6zLafgjm1stD_scv1CYRcOyNC_-Og6gW25im-n31wodIbrbnTDJ1yKNuFjEEIma1r60V2IBheIaPZjHmMuYe4-h1BZrsbRhysekC3rdxmRo4hQ85OBsXxFqy2UuiD_4SLadASXlEAi047lYidIvVWsxr99D6IJiya0sodv8dvgcMYxpSI5Y12OYgJLRJ1ZPjIWwaZmoSkLSJ4AhxPnbdREXcysrEhJdZBlCxtm6_6e42Zb8hE856tJpF2m17BHiiwDyWnL5XpXlUvI69bYfQUpCDvXrWF1hAZ08AZ1_-DORZOf1A41EmED_1xOOVOKPyyPe24uddqS7co5H0y0u4_s2NSyV8QI87ugLNBmjYp-KLol0Rok9FMHLmMoL73q8bgzh_TbR5IsoNAliELBRF3yrF597lhkqqbptnlJv3wpGg2-orEp_smVicxUyNrH59jGiV4poez2cIsYEm2R2pKHjqMw89PLUn1mkfIhtDTy10CUkSSJU-moiHeDXMqBZPolaTDUxuoet6Rgbhur7XezrvIT8JKKCV8G14SP4JkwEe8XAdNGMuc05egE_KsXBbkbLIKaQKgsb3Cltv9CtvE13R1GSigyfoKdfWh7U8A0r9hJAHiqN1L54qWEN0I6B6WaYTP6nTCNTPExRjaAAilUciqVIcXNeZcQ_crKY3qx2Bm3ZYRdLtE38_tMYpctuzqHJnZHlZCFeg-UxDaDvo6-yiM3_1zmvMU0lDnYz2-3fhKfO4lYBDrqSsJyoVe69TBrY15e54hK8Zen7Oo-osPTxCfEeKrIodsKkDmk_3rV1gXyd3lLIt4-jm_uW0BIMyNj6iVmqPKbyiVK96glBzsRiG0RSwEEkbqwkL0ryvAkWdQQZwk04zLjo4pwjQFVyIWtbHK0soFeO7MwGc-OuOAA-KNFraZ5eBcCGAHxVmNFOIHbsJGFTsXeFnLF-IBqe4WUGBReFJZp314bzo5hIL0RYVFyT_-4qo63o_5D_2cFbWRRp8qyIBOqTppZiWbIaYzW1mpmGi8Z4L-WBw80Am8NFGAdQLefay7GY73ppgOvHZqMry1xOGHlea3ePs0mBEetPm_kMsnzQxehyCsMbMjb8C9BTxXzUNZddi1j8Nu6VRSsU161zInqZJPr-ofB9RfxbuILy1S0LjpDxCfGWu3&reqid=t50X68NaBiwa1TYX&type=CLICK&pos=1
Giày chelsea boot Tâm Anh GNTA6801-1-D thời thượng đẳng cấp,780.000₫,,-0%,https://tka.tiki.vn/pixel/pixel?data=MFQ4BWvsd319rkBsoQmJRe3Ka4C4ti79uSF5gsqjVwKd5cj6XbatNhqGCldqV7o6UNkCUBJSEPVtxoWJS8Fw_roA98tiyKL1xSxx2Xm-umZYUlhmdGC0oqfkKhhY5Ga7-xFO5LK12sZQ21uWxgCc_2Ei5waOIHvGjcFrlNqdh_r20GnYlTfJj2lfiZ2YiLBWf6FuGCdMzbaHBSpTzYSkPhKQguTID36TsBPl4IQZ6mZ_gl_ZLOdDXnLfBNkkcgRKwwbZm-sJSJS7PAjgC0pQmbZAyRTX9IrabgsvH6oCevdWfdTY_SAdKDiVfsO4-QFcAeyzSCrYVX8LCdTAo7Tp4Km60uAF9E3tPIsf2gb57bXJzBg5uNskxY2T-M1ClWwFdn0y9D87f9T1n18rCAq6Gd7EoRh_ysdgvwC1_h5TsXW-yaFJUTWfQUCBZqdKfMu36iVh-mfuFyZj0qYDC-Z-NfK7SP0Ms8wk3jkckpaJP_9Ujy3rsc2ig9zUSloK5Rdadvhz0vZPGHw6ITCjV7AOj4zdJTPss-OLeJXBcbJGaZ1Um2V65rqGJdKeD4q_TtvYhhMyPxIY5s31oznSbbbICBBX754jSAnXLX-6FooE-9eCfS0BiiQAJdZwJ-L0kBsICMEo-UbMKLtgbvExtuWcXrD7rDddxud6-jkplYLr_L7eco-5sEcA9vnuOFlnk9_QsX-6gclqehswFQjeWimbUo-g352OMnsDuTZ6Pc0NlJWj3ybLyXHchwu3gX35AomixrKMsW0XkbdkZqnWTWE3TtvoIYmsO7r-wdlk-MpOnOby1m4fER3pBWKWaBMBARB2qAL5N_11nFagOXLtVaCKmIR0FasuZWhmynOXAbESWi8IsmsXjx34hm4-hc5P_pogu1KoHhjfCViGisgqoXZHEOQ0tAxMYOocUuRe6ARRmrUUQOPrYdfPQEKdh--h7JfTgJEhw2w-slWKMr5Ppyf6eJ30iHO8S7Tk7_TM-LE7VciL3mVA9vDmVHB1cXAf5qBUR_66alz1-HR8Urj1pUecg1PQDAwMaapFiD6R6zYsgMuaLOomjS1gHkaJRbf5vKMtBimdEuYZUZ7yEYaQgToO0sx0-jVE3q2sTvSgAsGNI1Q1Agu_3tKJ0k79rJLYq0iPW4Xw-k4oakA4XIWBSYyZqiN03oLQTaM_llhuaoooDCCujFRFgpIl1nFY4r5CQBcoIcTnSkQhRVgJpnO7rWEJAAKiykpx_AEWHCQKtgSff6HlZQ&reqid=t50X68NaBiwa1TYX&type=CLICK&pos=2
"Bốt nam da bò, giày cao cổ HT.NeO, da bò 100% nguyên miếng cao cấp DN30
Đã bán 12",1.300.000₫,Đã bán 12,-0%,https://tka.tiki.vn/pixel/pixel?data=HYtsx2GEakY0F13-rLHL-Q2lWgolgPuTkXy4paBqbBYmQ9NTZMoaC8Q8hVlJFIhUjdwIaHO-mCv5fc-ffeaWDDhnIiW9GNIDIePLwv1yC-R5c6gUZEsxdPQDgpmYcocjpMA4Zy7OZqcTnV3IZekNG4p1DOTD0STwIS7EN9ur0MWJCRAtc321lugK44TRhUPVEK-lbOaGJJMC36p8_sCv433Vrr32fkTPCMX7OQnvJkpUHdVR9leVwC5_9bTKu5JsnYjoSnsqYgBDYtoPFSsPJLaogi01oyKWCvwkJMVexruibAlI5CnFd5WNHm1un2KeseHSTtku-VgS4oVPUDsNXSEW357XQ6Ymkwe7e0BowD3n-jif1M4KJWTNyOrLHMypco5ty3w0GLcVKee_poXLg5WOBEe6ihicOL30XOnj6PhAIkPZluHiJhT9IPciIaWL2_wQeH64VvTn-3U1EJVCcbIwXKutPTd0Hk4Bn_WWNVCkBtbLmBZZuZGeSfLe4TlXMI5kGMJvH7jtRdoaH6AQGm7MZyOCko5CCpZxUj7NsCquXJ5S43syHxQto-ZfJqE8xM4OSd2oZFrh_6rVUrq2qMq4mUZ5FG2o6AXH4BZlw4A-gHE-i2hk461pjb1_T1rQhqnT0NLxmDbeaUfhbJn9DLl5lDTUhd6xMvL95Rtbz6f80epOnQWHIX60GbuAsART39Ri64T68aVbU5ixObN1T5jYsIQVIGtLz60WtsNDoHlDmulb-oziAFyUjwk6L_p4uKAK7iiA67IISqdSA-N4rSVmGBkScyyz1alMOilqPsW32OyWCVUbqABOPSLaXebAJdQ-8eLOTK9NVP60uI6jx6wEORYw2wKkQKk-yb_AOAJQNpSs4kAe2kNgUxw0LLQcnlsF5tAV-VBGrdeOkexn5AVEBOJoyZmIDTwp2WhFcMZ6SXvV55yiv2Y7rDcplcmkapgt8pFOcofSDip1LOp9-YdDKKDqaC8c9rPIZ8Qd-0lDAdEhS_-lcS98XSGM0-ikrhXv3QZRDZqsL8PEYM1giD9cRVnMVgan54G0-81wqn8Fxqgt8vtBXdEQfqEEMq1oVWYhrcm3-0Y1kjSeohIqIkcK3gPKd73ivOePhKTEi0nrCBwy3_-EWtA&reqid=t50X68NaBiwa1TYX&type=CLICK&pos=3
"Giày chelsea boot Tâm Anh GNTA6801-2-D trẻ trung cao cấp
Đã bán 1",890.000₫,Đã bán 1,-0%,https://tka.tiki.vn/pixel/pixel?data=eEWvFTQOAi4KxH-94wnY7KZ8XpHX5DKcWPwHbHqvPxTA7rksl94WgUCmqpi0RXoEJSvOz4cYqnTpuu3E0vh_Yb08KN8D-3BXhvCAvFBH7zmj4enwNdrtL7WL5Aidvabu46u5_UcflSD6NW0310hCzcXhXBp4UT3k1HnJg5aVStu57-3fIrFinYrD_rz-T-VXrQcGehBtAL9Ubf82fGCVTmn3WbYjweCuQKK5q4VKprV00t44b8gUDxzZzU6JunX9YNTzKCTLjjYtbtmjo8RlDluYPMZjcWGPa0cnH4eUZOeQFLnk5qdrLCK0YJoT28PZgeQa4Jxv07VNVVPA1ioExBEGZgWcjdLB0GUXbTOffqW2wnR8bMGvx3tsmXaBV1cy-hVE3D5Kn_RkHHfZtNc556uXCv80iCWbwK6peqDhkFceKGwxi8War0zmOw0Bp1t1Q6Yxn7co0OH184vsCteIA133uhO2gswa67rGs2YfHmaWVTAAn7ICk9_TrhkZeU3PNtDAfqKrvvUdQJ1raluNaRODAkTvVVxr_ySwSwNgtzmp9OlTiQxWMNnfX567WqiWUUx7tlXlDV0un51ebxGkTrE6UtJspFwGUPNyCk3PCZbyuMhLQVNTwViKkDUxYxSyBe2KuHtYy36bpDUvkZJ7VXDIOxxrRgC7e-awnaYhmaUmXdU-96F3XBXni94OIXECf6nHUW29qyFz0vC0mWBHKF3HIXvc_dK6MiX__kiRKxWBZHxYjkV2GpJrBbiyUMoRz3i99EIvr964ya5WV3qmEeW1dUcp2pvwfQ3pJ_4SEOgb4tC4F-y4PHYvVA-dHThetLSuW82G9I_MLUZCbQbGvi60KueZWo4P4sAXFvprmDRnKozEJkcAA_olVa-AvQJpvVRvUKqjDme6mjouU5l_Ed5zBd-yGnxKAVDYoMSS8yFqSbvYk8ahnIWBjIhFiWR2ZG6QIzjtv8V8bUxxWXKJ0nLd4z4hy4sH7NYMUsWSVODcmI8MTn4uHi9PIPAJLZnJDeiRW6yfYa6pAU33d0FYnySgNMNA-lMjpCwu0XwA193nieTz1vUWe96Ry8kYL3N8HG1cilxp8lZ0FJyyu9IJaDTCPL6cFG3l0y2iqhsdx0Qe9i4TlZ23i_WeWpIHOLq5sxbonz91xRYb3p-_DbOp7UP7cHGysBeIy91J4M0UAi5F58IR63lQ3abub0IEL_JBfxPEnxBQF3RMeFQHxzwnTYDplwImL3otSLkwnA&reqid=t50X68NaBiwa1TYX&type=CLICK&pos=4
"[TẶNG XI] Giày da bò nappa Chelsea boots LEMANS CB01, mũi nhọn, Gót cao đế cao 5cm độc quyền, Bảo Hành 24 tháng
Đã bán 1",499.000₫,Đã bán 1,-0%,https://tka.tiki.vn/pixel/pixel?data=0yYf5xdrRINauRC332Qye19s5y4f1OcTZzfkaTde64Sb_GchOksRtULIkXh4LQMTtdltwiYENcNrOC-3rwWp5u2Ibi9Y2aU6SSvQIP8HMVNBnVqW3JBgrUC_maSF9B2AxPHjNvg6aS-vEzmyyo4q2wnHTbxHiX5D2Nqx5-7tnEgh4CZw5tsRX2f-oC6NiC1381zKajuFRtk3shUOVMnCk4GkKyKrh-5IVy0Z5AB0hzCDCqYnRxzKr6Qa9xDn5EU9mMyqkHNwkSzAxZQZYBKwoQnQAPEFoMzOdVIiJCUO3ykA8JoEMN9bmsP3Gup173mrmzoYDf7UXw5WbSQXaBv7XnpWW--NKvDJVPQJxllIig9jl5D20w5tTkwHS00f9laQS5r9VeTongRyqNljA6FCFe5ANpAFKc7sTM8dqQf9s9fOzigECWy1L4MfLftN2q_T8RN9rosfKv-U6In4Kdm-JaB9VrFIlEl3tafVoWvKmahEEjnSwHtAZYICDXV6z2-v9rx-fJBa8LaDvkPS7XlrAKNhcYKf_DAZLsgwYV4d6O-mt6nYnDcr44x-iV-lGcZgrv_34qM8eaZ4HInL0dyVx7Y0mZsGKx3aNkwdG4ndf97DFd6QjFKZFUMsrC17C83HKDcYzLzbQWAXYncGo5jrS_3mKoYT21gc7y5WkFjz6_pLv97EuDX8QeDu-FPMQIhGkENU98JWvPjbhZUy_D2iROSfS4xBlHzlBCqB_mgv3sj7uc-JmNRLz46Z_ZiQMqwKPSi2FbmlwlOWKwPlyPXWzRfxOHQXqcafOL_oN2bPOfEAP3UnsUZ3Cf9UKiETT2nfplV3DqypS5zuy0NaDR0puIZ4-KwTwf-R1rzwqMdI7Lw_9ZoT-I-QxDvw_eQFjIsVgLYCu_QOGYASb3FCCB2qx92Z9_hkf_wvpWEK_XJHUdOa-ucBs8XOswIyrAyMzZKSPxArDTVe2wJoANqQHJ_8R8eml0DI0fA_uwS-1HaCyQG6SgOmkLOvotY9-YKDPuZ4CKXjPcnlK2GU2MIz7AB5t9XTUk0TG4_roMRfwvare7IjIsYHpTu4DfUCMwBv8ZgY0OS9rhRk9SmQqEwk7hcAL_VuHTYhLuFiLn97Ayh6_xEn6M0sV-yqXl5tD2vZ1JMXtxUGL8Ro0HvFJPMn6XAXCtrvMO_qKmBsyVu95DDIZJmDqqY0jK7nG8Z5Q1N1t42cCVe1&reqid=t50X68NaBiwa1TYX&type=CLICK&pos=5
"Giày Chelsea Boots Nam Cao Cấp, Phong Cách Sang Trọng, Lịch Lãm
Đã bán 323",299.000₫,Đã bán 323,-15%,https://tiki.vn/giay-chelsea-boots-nam-cao-cap-phong-cach-sang-trong-lich-lam-p132006977.html?spid=132006987
"Giày boots nam da láng, giày bốt nam phong cách lính SM024
Đã bán 29",269.000₫,Đã bán 29,-10%,https://tiki.vn/giay-boots-nam-da-lang-giay-bot-nam-phong-cach-linh-sm024-p76383441.html?spid=76383443
"Giày Nam Cổ Cao - Giày Bốt Cổ Cao Nam Kiểu Dáng Đẹp, Phong Cách Thời Trang AVI - 518
Đã bán 5",179.000₫,Đã bán 5,-0%,https://tiki.vn/giay-nam-co-cao-giay-bot-co-cao-nam-kieu-dang-dep-phong-cach-thoi-trang-avi-518-p182441651.html?spid=182441669
"Giày Boots Nam Màu Nâu Cánh Dán, Da Bò Đế Khâu Mã CC625
Đã bán 1",550.000₫,Đã bán 1,-0%,https://tiki.vn/giay-boots-nam-mau-nau-canh-dan-da-bo-de-khau-ma-cc625-p201252741.html?spid=201252745
"Giày Nam Cổ Cao Boost Martin Cao Bồi Chống Nước - Phong Cách Retro
Đã bán 15",179.000₫,Đã bán 15,-0%,https://tiki.vn/giay-nam-co-cao-boost-martin-cao-boi-chong-nuoc-phong-cach-retro-p206266774.html?spid=206266786
